Date,eq_log_ret,mom_5d,mom_21d,mom_63d,mom_126d,vol_5d,vol_21d,vol_63d,vix_level,vix_change_5d,eq_bond_corr_63d
2021-10-29,-0.010447905544470615,-0.02446880691816533,-0.004335509304596363,0.12226248909646986,0.2199965751208146,0.16708193000181903,0.1317355062151984,0.1089582198856178,17.43000030517578,-0.0068375462735840165,0.13240995063966768
2021-11-01,0.014494106171593302,-0.010799761427684018,0.012328264991476878,0.14133257443263036,0.2236121919744869,0.217663273812091,0.14094936855617948,0.11150833588309561,17.239999771118164,-0.021010836252663312,0.1286723058638137
2021-11-02,-0.0022726287368453058,-0.020770902966946503,0.015370445939041355,0.13375832209835736,0.2034639093549111,0.19936533928634476,0.13975660500829812,0.11174809147484999,17.059999465942383,0.018507430802530367,0.11968397230888596
2021-11-03,-0.003345641269055122,-0.020962663473189536,0.016948869314124426,0.1310754860044967,0.19700023170157466,0.19930531116446276,0.13907072412995417,0.1121038338681584,16.1299991607666,-0.041592440054230795,0.11342852362094497
2021-11-08,0.013335382274847873,0.011832772753363585,0.021326971313502474,0.1374491482254765,0.23494140998619306,0.17493558488344574,0.14301771206353664,0.11382764484415783,16.34000015258789,-0.08766050855388896,0.16279084623048817
2021-11-09,-0.0013458266538286523,0.021084596013322354,0.012453454886335535,0.11862436650496733,0.2330234088314136,0.1417656714683803,0.14130059224550615,0.11075503535431888,16.0,-0.0820424716086291,0.16957245588457898
2021-11-10,-0.0015002606334366675,0.004882907709721884,0.02103588454890626,0.10815062828656918,0.24286546537095166,0.11041266051250095,0.1363114948092556,0.11023645826186874,16.309999465942383,-0.05394433396303133,0.16854737390577035
2021-11-11,-0.008002071858204118,-0.0008580498042284335,0.004679503316569411,0.09690327089053064,0.2227242779890115,0.12723731108417427,0.13710680868692074,0.11189790257570904,16.350000381469727,-0.041617767098413916,0.19304403675745113
2021-11-12,0.012739118453092502,0.015342852917495042,0.011598126330582215,0.1148249056090429,0.22940550908115998,0.1509841061065147,0.14262282661999465,0.11367291605798607,15.220000267028809,-0.056416549354274315,0.17955585015850367
2021-11-15,0.0003699978996554165,0.0022635150984240404,0.009110691109566638,0.11386214498792913,0.2217004308479149,0.12024215046666432,0.142381093306939,0.11370122582889519,15.470000267028809,-0.0532435665504748,0.18041867874593798
2021-11-16,-0.006106589273008112,-0.0024966835002839805,0.00040295800704259754,0.10559515301644984,0.20457623394496793,0.1291473415652046,0.1439059311217847,0.11477054690545722,15.199999809265137,-0.050000011920928955,0.19212151727378637
2021-11-17,-0.005601956226916727,-0.006579758967288907,-0.014486467954629934,0.09927377301202234,0.20523545212363015,0.13432769331000483,0.14094290990559435,0.11563697544740426,14.979999542236328,-0.08154506237006842,0.17183414622214296
2021-11-18,-0.007506297537132056,-0.006087124614111539,-0.03128655076641185,0.08557602828071076,0.20877765326778475,0.1328116076028886,0.137527633143485,0.11679456366953693,14.859999656677246,-0.09113154067452944,0.16862391216129052
2021-11-22,-0.019798066848739637,-0.037905799878471536,-0.05739552337411802,0.053690230735354394,0.1865913837909039,0.11731633705062897,0.1471367686201028,0.12282111425668839,17.520000457763672,0.1511169612603338,0.16004046131339647
2021-11-23,0.004971320417089586,-0.03346869372191963,-0.0417839125136501,0.053492110607258336,0.17289909645157286,0.13973362843927234,0.14598104160516986,0.12279474690332495,18.020000457763672,0.16483517431927108,0.1398131469863246
2021-11-24,-0.005057449101022016,-0.03245413478681236,-0.041976270596045806,0.051071811973970815,0.15269631730806643,0.14026305508680775,0.1460316292205383,0.12315328544005494,17.100000381469727,0.1250000392135826,0.156915476470675
2021-11-25,0.006935347288237637,-0.02024735847205661,-0.03194333825453821,0.06600103340323993,0.1667381592494357,0.17079233474259162,0.14916245928458258,0.1226779649961667,16.65999984741211,0.11214955650959779,0.14284448978231287
2021-11-26,-0.029502195657114427,-0.041562614272561915,-0.060630449435114864,0.03212812605743043,0.1422509277673083,0.25103761658497964,0.17747433030281975,0.13694877467448816,20.799999237060547,0.39973080199326927,0.05384942587246981
2021-11-29,0.0016138312478339856,-0.020819366994891064,-0.06647824362872157,0.025826162401702657,0.12379652713564204,0.23583740354636307,0.1739532329508475,0.13617904305865328,20.829999923706055,0.18892690522023448,0.05925674223519945
2021-11-30,-0.004157228507253308,-0.029717191408117793,-0.06741823203459973,0.020953180255681048,0.11748481681381051,0.22194887143202277,0.17397904569915534,0.13648331653416593,21.170000076293945,0.17480574575530272,0.055014798775627476
2021-12-01,0.010758559762450659,-0.014249191331223265,-0.03865934616892297,0.031856895669018837,0.12877381785529507,0.25261400466581674,0.16991318467389713,0.1380665403050117,19.450000762939453,0.13742691982722333,0.02151158531191605
2021-12-02,0.013581917861660742,-0.0076755069855299896,-0.015278708781112926,0.04169068340671456,0.13455607101457923,0.2724927467489854,0.17495664253855972,0.14035576145781845,18.09000015258789,0.08583435283751895,0.022371660338342626
2021-12-03,-0.01184759224193499,0.009999148842643857,-0.040879278508310635,0.015690014809605746,0.11408970685126363,0.16661978291035076,0.16978932642718095,0.14010438592422356,18.450000762939453,-0.1129807000153138,-0.001534757376970974
2021-12-06,-0.016679248094837007,-0.00830888006833097,-0.054597908843426635,-0.012838352854855906,0.08531523294758525,0.2132947497482835,0.17726399601910722,0.1421193066018691,20.079999923706055,-0.03600576105362563,-0.0216116591979374
2021-12-07,0.015515557382478562,0.011393613035308947,-0.03659726900767368,0.005882393309420975,0.10284848005278935,0.2425529545818829,0.1880745187966822,0.14540089724562566,18.459999084472656,-0.12801138318633898,-0.04232183863922703
2021-12-08,0.016917044993306263,0.017641484629361992,-0.033140498565683796,0.013670509078484105,0.1215668636088374,0.2594870764397794,0.19206726244251965,0.14815739448954612,17.270000457763672,-0.11208227350456523,0.008985658658534724
2021-12-09,0.0026924387253313142,0.006620016846911492,-0.029228169118971414,0.011155302844532367,0.11640913335090142,0.2438718741590083,0.1926444518427341,0.14790235350248376,16.600000381469727,-0.08236593469044329,0.004276090451044435
2021-12-10,-0.0003168210773054625,0.018294299301169437,-0.02807863926894505,0.007682214894766393,0.11748700762591535,0.21689683576812904,0.19268128034739387,0.1477836655325229,16.059999465942383,-0.1295393603342212,0.0035749465924423693
2021-12-13,-0.008202604684720782,0.026962704548478156,-0.028273521865731843,0.00035424233032732566,0.10263049072858799,0.17023133895748538,0.19276966240359986,0.14870754127652266,16.56999969482422,-0.1748008088754024,0.0007791463802908189
2021-12-14,-0.002499031160176912,0.008628035572354031,-0.042968588163400545,-0.0016480600095081233,0.10068556239034687,0.1489801092474778,0.1858232099400761,0.1487889488408202,16.950000762939453,-0.08179839633921293,-0.0003866191781625832
2021-12-15,-0.005991976410168576,-0.014215979586141736,-0.04903787063858023,-0.008512147005483861,0.10144005864115746,0.06909527470348172,0.18606812970392841,0.14925213079531147,17.219999313354492,-0.0028952601669852696,0.00469828298469735
2021-12-16,0.0015665890089291423,-0.01532519972120594,-0.04171290172414355,-0.0061595239386741385,0.0959889686025639,0.06363864934972883,0.1860378032272556,0.14928429903897514,15.899999618530273,-0.04216871968996161,0.003937833327403869
2021-12-17,-0.015377077556356866,-0.03004354554079247,-0.051034639592348774,-0.022715810198503994,0.07505686238320486,0.1010996620132513,0.19140755154293468,0.15233861775277524,16.34000015258789,0.01743466350912959,0.028488790745047933
2021-12-20,-0.022084626281367647,-0.0434154725576843,-0.06476861613412588,-0.05167114494850478,0.05074356442773653,0.1536556420600177,0.20255471580969545,0.15742405697999157,18.969999313354492,0.14484005206589923,0.04660666426359114
2021-12-21,0.009384532645496435,-0.03198002694144275,-0.03707399817477852,-0.048705317259423175,0.056814254572522316,0.20069317996806607,0.19756846964191635,0.1581191338889424,17.540000915527344,0.034808267022494954,0.026356529674640007
2021-12-22,0.010947032985081151,-0.015443063040319172,-0.031302602236290666,-0.03580868846084517,0.0753382376321623,0.23627187961438267,0.20119974287675013,0.15980617511222966,16.579999923706055,-0.03716605198422418,0.020014469580038816
2021-12-23,0.006885546336514281,-0.010192294779146738,-0.019664092638977615,-0.018641296665971696,0.08802268659049783,0.24573623221899657,0.20279703743310412,0.15913151311829168,15.829999923706055,-0.004402496635448894,0.05771169214287011
2021-12-24,-0.004040908363188933,0.001092173309896971,-0.030365671109843895,-0.031787381847170004,0.0841912234001152,0.21869101995476994,0.20097876014291494,0.15805729378557687,16.149999618530273,-0.011627939552223632,0.07275417095394358
2021-12-27,0.004840138519222492,0.028412490727646178,0.0035122285616748794,-0.02623864842437318,0.08508239926332828,0.0932722000467068,0.1740230115777684,0.1584169566815429,17.1200008392334,-0.09752232688900164,0.07668963622565696
2021-12-28,0.008566610759915605,0.027571673552335474,0.010513739600729322,-0.03308651175023425,0.09259640836252392,0.09134402326723214,0.17640184057121283,0.15612374170898916,16.479999542236328,-0.06043337046537134,0.070227410968894
2021-12-29,-0.0011409108803501766,0.015225216819353182,0.013566371545040257,-0.03582548996054846,0.09731970810480961,0.08555675987728208,0.17570695718516616,0.1560621354598324,16.239999771118164,-0.020506643796889268,0.08380965421494144
2021-12-30,-0.0005607831589689027,0.0076935916251952285,0.0021581547793703137,-0.03646859467998187,0.08951606863350281,0.08055864142534351,0.1718273830332791,0.15605592784389827,16.56999969482422,0.04674666927887894,0.08650964666570206
2021-12-31,0.008686990360265767,0.020601383885907598,-0.0027353502861224843,-0.022229856822990945,0.09417832574081952,0.07560275534712663,0.16777805999169348,0.1567518422457927,16.219999313354492,0.00433434653112319,0.10669482453262454
2022-01-03,0.015532066331648053,0.031572124881117825,0.024946647873694827,-0.004833160678442194,0.11451364876169334,0.11181931132807198,0.1704721918001594,0.15988992250115017,16.450000762939453,-0.03913551655666547,0.12032190037927915
2022-01-04,0.010135337733650829,0.033191649862910344,0.05280196307410301,0.010619707814195856,0.13060331519476764,0.11442050369744107,0.16007977062639914,0.1608216621511358,16.1200008392334,-0.02184458209967144,0.06799873963637645
2022-01-05,0.006716975758934041,0.04134233436203627,0.043579431165266413,0.02242745150901082,0.14017428362433604,0.09278261664343941,0.1538103272223834,0.16101211986835104,17.229999542236328,0.06096057789845655,0.06173973179239725
2022-01-06,-0.010055808053117232,0.03150155612435457,0.015807346448861503,0.0030891197979228124,0.13175385144292084,0.15335094573481994,0.1492311397368017,0.16135335958156857,17.979999542236328,0.08509353490528637,0.07456596232547238
2022-01-07,0.003757116840150232,0.02642889797208281,0.016889430232743585,-0.0005387386633100011,0.13296478848175286,0.15231060683468345,0.14945144912799269,0.16084614735249272,17.600000381469727,0.08508021741893845,0.0758683264255827
2022-01-10,0.010643475643963285,0.021423352220734104,0.028096142379485656,0.020248259166383287,0.13697759777836627,0.13434800992405316,0.15319754011356684,0.16094818347735396,17.68000030517578,0.07477200517871219,0.04176231213121363
2022-01-11,0.0029090757855367855,0.014068884177419472,0.03958372317303116,0.014918222320102315,0.14145053972468502,0.12374543156139002,0.1492809583528772,0.16025203490915904,17.760000228881836,0.1017369295451247,0.04365800086978593
2022-01-12,0.008635720331115593,0.016016491227458518,0.051223914639660695,0.017722652134137817,0.14689865087503273,0.12824534620740988,0.150175474559759,0.16074113507144033,17.18000030517578,-0.0029018710614577836,0.04089091994873495
2022-01-13,0.0024925148330421365,0.028846121039619588,0.060180958988050426,0.017377267632863624,0.1608542989077557,0.05881480964297116,0.14706039637987617,0.16072065457142531,16.700000762939453,-0.07119014526613665,0.04670051902645457
2022-01-14,-0.00011232987251474924,0.024872748133738076,0.058402494524798065,0.014662156837074836,0.16354257079468248,0.07179832848837987,0.1473500709590351,0.16065498175978696,16.559999465942383,-0.059090959828746126,0.04389010465516408
2022-01-17,0.002863464635371571,0.01693016363101818,0.07788547979847338,0.008058122668520351,0.16667091910236853,0.05088063547073169,0.13188625399028822,0.15966912982151438,16.770000457763672,-0.05147057871631988,0.012998298199261734
2022-01-18,-0.010710847446217642,0.003173547554103262,0.09021509509820169,-0.012296500562659518,0.14550027217403128,0.11272987823202758,0.10766987834879461,0.15991666249145756,17.780000686645508,0.0011261518865943732,0.021079941082075573
2022-01-19,-0.009689027834056674,-0.015041948162964225,0.06961786721868468,-0.02915240083507309,0.13147828582991283,0.10562274007775425,0.11586490177478635,0.16024422941773392,17.81999969482422,0.03725258313619628,0.05712450506216355
2022-01-20,-0.01016388387639644,-0.027429414267916785,0.04727393364273791,-0.027897891248103823,0.11509525013551447,0.10208175120752772,0.1210533421307221,0.15990485634330837,17.790000915527344,0.0652694672330083,0.05203803282251942
2022-01-21,-0.007906922791908855,-0.03498073808936908,0.03189618416113804,-0.030858518261210444,0.10636861213370019,0.0901666882114918,0.12463112445929596,0.16036229826782325,18.889999389648438,0.14070048302223537,0.06451942996139821
2022-01-24,-0.026927210262138956,-0.06330531429960717,0.008548091413658643,-0.05331526866964342,0.08866580229774002,0.12401467614809937,0.15814912642280834,0.16877074029609834,22.829999923706055,0.3613595289520046,0.03068278953584038
2022-01-25,0.007485405539808809,-0.04610496445824952,0.011219502158168027,-0.0467548938843485,0.10528653543046373,0.19364430813080008,0.15934473175196043,0.1695750076354053,21.360000610351562,0.20134981920416783,0.04203661665968773
2022-01-27,-0.00975919936372982,-0.04617189838358504,-0.007143145336776291,-0.063401829127546,0.08127505928074896,0.19365062652169354,0.1603432917539169,0.1695963163232026,21.06999969482422,0.18237935216934686,0.07364725420226147
2022-01-28,-0.0004794310858269313,-0.03688972130709012,-0.006486173325664701,-0.060897429709933726,0.07857564963589958,0.20337582048692507,0.16031810286109896,0.16954535974359114,20.700000762939453,0.16357502516327727,0.07611108297013314
2022-01-31,0.013814851855459054,-0.015740387923211863,0.007899371760344831,-0.028974248029511873,0.09576316367132875,0.25313302289235284,0.16760341255309416,0.1677995607411662,21.950000762939453,0.16199054908217048,0.13303660101228504
2022-02-01,0.013575374822650588,0.024943000492350098,0.012838433569972052,-0.005364568625706445,0.11624203495765562,0.15978299074375882,0.17146903563710256,0.1688667381579419,19.979999542236328,-0.12483575957047477,0.03563369680128506
2022-02-02,0.011491556994746688,0.029057313162211162,0.008754306954577906,-0.008346531436176141,0.13180640622099649,0.16622485850731744,0.1675646238807317,0.16791719082366782,18.649999618530273,-0.12687270198428546,-0.00964667049022569
2022-02-03,-0.012439296911820108,0.026303031700503965,-0.013762838558852075,-0.018377267215640924,0.11292294245519918,0.18227134634209483,0.16930325476345154,0.16966571301490893,19.15999984741211,-0.09065020764482001,-0.0024940134898432855
2022-02-04,-0.0025030125821512428,0.0242283237542138,-0.022814143108185414,-0.017549775155966674,0.11122536554069185,0.18674965476287142,0.16724148360098176,0.16961248220404762,18.899999618530273,-0.0869565738196415,-0.002296918857286851
2022-02-08,-0.014349233751278945,-0.004215700310081005,-0.027000624373961335,-0.044375489266247126,0.08697428575749488,0.20692938643497702,0.17076297824114958,0.1696165723614112,19.68000030517578,-0.10341687375229425,-0.11533846685775495
2022-02-09,0.011347524946856424,-0.006431688876981867,-0.01958706163593349,-0.03216809890962491,0.08264034724051883,0.19753990394989268,0.17555437121684309,0.17131765843660302,18.559999465942383,-0.07107107651790301,-0.10334718221687358
2022-02-10,0.008100999205041148,-0.009794735130764898,-0.022076572329943867,-0.022830940834961733,0.08285050685593287,0.18477224697187006,0.17365086552413905,0.17216820357134444,17.709999084472656,-0.05040217443884831,-0.03951610051869135
2022-02-11,-0.013213208134272847,-0.010560769638193301,-0.03771651689904876,-0.02790985701130655,0.06628885744474156,0.18759529979140002,0.1779324616048213,0.17341846562809157,18.68000030517578,-0.025052168374686046,-0.07400930995717064
2022-02-14,-0.031094690696754412,-0.038449899234485385,-0.07519890939387686,-0.06959987950725721,0.037233226506964145,0.2788562659522272,0.20030703922836704,0.18182460906986075,22.979999542236328,0.21587301619339017,-0.11438531963579973
2022-02-15,0.029810349614422194,0.004963251263266022,-0.04958710927713472,-0.04180138174584702,0.06730116825304067,0.3739462368025695,0.23099066745458385,0.19206696345371094,20.610000610351562,0.0472561123350792,-0.16158596760973637
2022-02-16,-0.001744791023833514,-0.008108290072343816,-0.05113735569615052,-0.037612784422918155,0.06401064086701913,0.36247621631683746,0.23085419354889236,0.19176373288264764,20.59000015258789,0.10937504014321564,-0.16314204603639879
2022-02-17,-0.001016531212018279,-0.017110790259141306,-0.05481180578054856,-0.03318969689251838,0.06278920968385826,0.35270619337878556,0.23010852738914914,0.19149753010016077,22.010000228881836,0.2428007547543709,-0.1586772032049974
2022-02-18,-0.001636674240540259,-0.0056662236147282385,-0.04619597273288578,-0.02749819747574045,0.05572464428011781,0.34193218971668604,0.22825995700156376,0.19098827005427504,22.170000076293945,0.18683081981273686,-0.15814781416068333
2022-02-21,-0.004039705592356668,0.021602678444077483,-0.040792377473212627,-0.012051777258386354,0.0409913907751942,0.22734025747082248,0.22677491772647076,0.18705716368129632,22.899999618530273,-0.003481284825920805,-0.1537481100515839
2022-02-22,-0.006673786320956054,-0.014997882818685304,-0.037438800543447615,-0.023489811938897875,0.028745779049981435,0.03718123800603396,0.22550729477754677,0.18720041467491746,26.65999984741211,0.29354677621998126,-0.13348326509000846
2022-02-23,-0.0016951453629996394,-0.01494898052377247,-0.031440975319127595,-0.020200962125747512,0.02983915010884397,0.03729021232897313,0.22441765054188106,0.18697940143272762,24.540000915527344,0.19184073500081977,-0.13427026962125707
2022-02-24,-0.048960269030821735,-0.061061766115064864,-0.05254791415228954,-0.07346495429111122,-0.012312683790006385,0.3243199421893191,0.26513202389046875,0.21014310413849588,31.979999542236328,0.45297588412887513,-0.053926173637464485
2022-02-25,0.02494785816820233,-0.03576578102272965,-0.035857775727958896,-0.021616299640426218,0.00981733521726147,0.4213431411606007,0.2799631106989878,0.2085593563386701,26.739999771118164,0.2061344014026798,-0.0020933157829691215
2022-02-28,0.008101131335537914,-0.02398781811856221,-0.018483180613846573,-0.01524859871396178,0.01018375090095569,0.43580071584642244,0.28035237087366705,0.20920980934651073,28.56999969482422,0.2475982607312308,-0.002955272866417262
2022-03-02,-0.011254730666992785,-0.028448650391728836,-0.029002541970841733,-0.02221312928976915,-0.0017253847361393682,0.43821126246336917,0.282629952260179,0.2102285063043195,29.229999542236328,0.09639908887972815,0.016403024029991907
2022-03-03,-0.006518778370610434,-0.033123772947709296,-0.04854706627154781,-0.03896158270600003,-0.008345882112345993,0.43671939189168946,0.2775683651649547,0.209353655627859,28.15999984741211,0.1475142133998153,0.03121677939936786
2022-03-04,-0.015435549523985514,-0.0001600562474797229,-0.07575305186031833,-0.06644776531500418,-0.02752733465512114,0.2627025364185381,0.2747484386796236,0.2093906712453476,27.959999084472656,-0.1257035808413447,0.021294116252432112
2022-03-07,-0.023807855961418767,-0.04773867726504821,-0.10780931436304841,-0.0775467902974658,-0.06307348577606464,0.18804947451944223,0.27727266837010417,0.21321918148681956,29.329999923706055,0.09685864527887333,0.06939487024060625
2022-03-08,0.009430172336241327,-0.04647224153765839,-0.08808265807064142,-0.053144898206181956,-0.06530095810543146,0.19607783366857495,0.28063804124139785,0.21194595685312373,28.59000015258789,0.0007000510317574093,0.07987083070118427
2022-03-09,0.020514423015661976,-0.015693147434219124,-0.06684922727111553,-0.048399846721860484,-0.04280216034697315,0.2869836132022655,0.2936159144373467,0.21374460523622996,27.469999313354492,-0.06021211961836326,0.10765880623496026
2022-03-10,0.015152013456310343,0.005870366788121917,-0.03891002124748433,-0.050077969597447036,-0.03709205185697684,0.3112346363457518,0.29738172948658703,0.2131787825358536,25.579999923706055,-0.091619315968965,0.11080591161681705
2022-03-11,0.0021398626113988684,0.02370522141011744,-0.04771879689527425,-0.0506027288234866,-0.040011914743739996,0.2750652146047284,0.293907727361659,0.21314468659501426,25.350000381469727,-0.09334759615397736,0.1076307453795612
2022-03-14,0.014378694372338074,0.06355297439661234,-0.041721862018738176,-0.03654782748550989,-0.029146380855424203,0.10980792698035739,0.29749716582357383,0.21530236439912237,25.68000030517578,-0.12444594708573975,0.11774811065567586
2022-03-15,-0.012423307208470291,0.040562764224141956,-0.04096461819594521,-0.040605702934953136,-0.04026584486345808,0.20998367196209025,0.2971353756888175,0.2160729544132186,26.729999542236328,-0.06505773348809163,0.09851426523629907
2022-03-16,0.018571576221106056,0.038543072803940426,0.007869761677200326,-0.02017620727211522,-0.021791015681274617,0.20299803649164525,0.28542139778138265,0.21942666821757917,24.1200008392334,-0.12195116701340791,0.11299798190929808
2022-03-17,0.018195442698511144,0.041708619776712696,-0.003768830363689246,0.0038121400778032832,-0.004732456424428211,0.2111513940911469,0.27288852262494007,0.22220183715098105,22.610000610351562,-0.11610630657594612,0.12847837978008644
2022-03-21,-0.009850560325579849,0.029292677799452438,-0.011811410710109826,-0.007583357197638696,-0.01369617126611844,0.24687026882781007,0.27491136711010805,0.22305889627756212,24.6200008392334,-0.02879682569038311,0.13100982323529145
2022-03-22,0.011494902983443467,0.0263286882564302,0.000629912905878216,0.019446388411233917,-0.003711162255466083,0.2413247206972814,0.2780513984509708,0.22206093974808197,24.06999969482422,-0.06269472707237733,0.10328591364470589
2022-03-23,-0.00404209372019082,0.034966716115045315,-0.0017741292544677378,0.038006717239936094,-0.015628278304090193,0.20777316110979796,0.27835775532296525,0.21755284344054998,24.75,-0.07407405821716206,0.08917856041519814
2022-03-24,-0.0013287761390134989,0.014574096929842684,0.000935662026571471,0.026945587203428545,-0.023072123429478952,0.18384207399319455,0.2780306313880868,0.21684698954119005,23.93000030517578,-0.007877302132948683,0.09832935875070122
2022-03-25,-0.004058098847075087,-0.007754404319526564,0.0035572239986123577,0.011651167639459503,-0.0245747338535921,0.12590461056903304,0.2773811340834706,0.21596162724850604,23.43000030517578,0.03626712395791776,0.09789821492841454
2022-03-28,0.004014550846285658,0.006099008798396088,0.009303620353684039,0.008750887037903832,-0.010053537509431942,0.10512810799482894,0.2776027137491433,0.2156756555641707,22.610000610351562,-0.08164094883696282,0.09544716214346764
2022-03-29,0.005980269762401846,0.0005660120267967361,0.06630686166482169,0.018910580386679365,-0.013477919300193597,0.07377315293599447,0.2118695618416477,0.2158175986149322,21.299999237060547,-0.11508103418710491,0.09700979838828472
2022-03-30,0.009932969892759047,0.014647148913114805,0.05041598170780248,0.02411295632452992,-0.002758383483314808,0.08926863451144672,0.19827049930785667,0.21649261758215302,20.610000610351562,-0.16727270261205807,0.10937383108363291
2022-03-31,-0.0019163121157621532,0.014051182302477816,0.03994602765117583,0.0134333338168946,-0.020097640090517066,0.09110404616413108,0.19764007565066424,0.2158954300246445,20.559999465942383,-0.14082744656315394,0.11131546954420286
2022-04-04,0.03314949051510396,0.052492298176703756,0.08716461509111828,0.04878705211620127,0.011213742109859037,0.21439640430667778,0.2191835182332002,0.22569248065006794,17.90999984741211,-0.23559540699383952,0.08005069226079095
2022-04-05,-0.0053317463281761235,0.042701218826210585,0.08845588055975373,0.04379524505070265,0.005729499330056065,0.24018852448299147,0.21850464752362586,0.22600711775856744,18.489999771118164,-0.1822202887224662,0.07890557470718916
2022-04-06,-0.008374145812508615,0.027840763947776015,0.09616910801035727,0.02613796715779393,0.003327067067241174,0.2690442914728549,0.21184356607191077,0.22612630194748773,19.020000457763672,-0.10704220004523912,0.07426210685385086
2022-04-07,-0.009484577848942521,0.00807513787093006,0.11198282477828858,0.0007858730781735712,-0.004051085851128344,0.28376487579502085,0.19279000439028182,0.2248579651913701,19.0,-0.07811744602971649,0.06424317532181029
2022-04-08,0.008175250776634613,0.018299695636925906,0.11058824878231932,-0.0011738330337962566,0.009433409016558203,0.28490918011732524,0.1924798891919825,0.22453324572190464,17.690000534057617,-0.13959139136355114,0.028543368090378867
2022-04-11,-0.006170496392137181,-0.02096287478737391,0.08134421356227195,-0.01396358663059094,0.008150697216370517,0.11327045261847539,0.18750245469407142,0.22444127230603295,18.270000457763672,0.020100536762627685,0.03360689883776652
2022-04-12,-0.008217481851264807,-0.023784044465477105,0.056366737287163016,-0.012149262907443115,-0.00909767363809788,0.11682422931411668,0.18703130673143586,0.22414385096374803,18.15999984741211,-0.01784748122179658,0.03533543773154058
2022-04-13,-0.003122351097154308,-0.018643672394578426,0.05082251000905491,-0.018921827847978023,-0.019450372591045872,0.11261594471906566,0.18808377062962478,0.22407323090098957,17.790000915527344,-0.06466874409218326,0.041722521196918605
2022-04-18,-0.017432250630347923,-0.026412259382491143,0.017920942391769668,-0.046083237774323105,-0.02676808394962027,0.14695096645137465,0.19463973769656356,0.22552926566353956,19.34000015258789,0.017894744873046875,0.03349839996480185
2022-04-19,-0.012598203971633026,-0.0464284180690383,0.01774292688141399,-0.06076178554615563,-0.04675002105139736,0.08906857602217574,0.19479085423857617,0.22663679054949,19.770000457763672,0.11758054612273994,0.02529045641469546
2022-04-20,0.01043560377886621,-0.03046110236791255,0.009496191570980805,-0.05906974394842612,-0.04239396433793896,0.16975058258217304,0.18735487292553019,0.22697599758154224,18.670000076293945,0.021893793569134568,0.03805006535465137
2022-04-21,0.014831150992767661,-0.007855037605645765,0.0061056584758507615,-0.04738802784854157,-0.03083423465819568,0.22291874648913407,0.18366603986050373,0.22907206142788256,17.850000381469727,-0.017070455316471778,0.018044581495503195
2022-04-22,-0.012767612798961991,-0.017378533278390784,0.0031750718918108767,-0.059367639305424325,-0.045575940106892476,0.23719053095827086,0.18595898510886855,0.23031915831480282,18.350000381469727,0.03147832698837072,0.02874371659468609
2022-04-25,-0.012776394201003072,-0.012792922114854166,-0.02088018141260717,-0.07396455227562682,-0.06650244504246561,0.22177095430371083,0.18631027717978219,0.23138230930923684,21.260000228881836,0.09927611484723942,0.004659798589091205
